NDB_NO,Description,Fat per gram,Protein per gram,Carbs per gram,Calories per gram,F + P + C
17039,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw",0.067724868,0.195414462,0,1.446208113,0.26313933
17040,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",0.158941176,0.328117647,0,2.835294118,0.487058823
17041,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.105058824,0.271176471,0,2.094117647,0.376235295
17042,"Lamb, domestic, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.107647059,0.249411765,0,2.035294118,0.357058824
17043,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw",0.209171076,0.167901235,0,2.610229277,0.377072311
17044,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",0.24,0.303882353,0,3.458823529,0.543882353
17045,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",0.195529412,0.244352941,0,2.811764706,0.439882353
17046,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",0.202352941,0.225294118,0,2.788235294,0.427647059
17047,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, raw",0.051851852,0.2,0,1.305114638,0.251851852
17048,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",0.140823529,0.355411765,0,2.788235294,0.496235294
17049,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.090235294,0.277058824,0,2,0.367294118
17050,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.092588235,0.254588235,0,1.917647059,0.34717647
17051,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw",0.208465608,0.166137566,0,2.574955908,0.374603174
17052,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",0.247294118,0.285058824,0,3.447058824,0.532352942
17053,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",0.199411765,0.230823529,0,2.776470588,0.430235294
17054,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",0.206117647,0.222470588,0,2.811764706,0.428588235
17055,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, raw",0.076190476,0.192945326,0,1.51675485,0.269135802
17056,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",0.166352941,0.323529412,0,2.882352941,0.489882353
17057,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.113176471,0.254823529,0,2.105882353,0.368
17058,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.115647059,0.246117647,0,2.094117647,0.361764706
17059,"Lamb, domestic, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw",0.052910053,0.202116402,0,1.340388007,0.255026455
17060,"Lamb, domestic, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",0.088,0.336941176,0,2.235294118,0.424941176
17061,"Lamb, domestic, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled",0.073294118,0.280823529,0,1.858823529,0.354117647
17089,"Veal, composite of trimmed retail cuts, separable lean and fat, cooked",0.113882353,0.301058824,0,2.305882353,0.414941177
17091,"Veal, composite of trimmed retail cuts, separable lean only, cooked",0.065764706,0.318941176,0,1.964705882,0.384705882
17093,"Veal, composite of trimmed retail cuts, separable fat, cooked",0.667411765,0.094235294,0,6.423529412,0.761647059
17095,"Veal, leg (top round), separable lean and fat, cooked, braised",0.063294118,0.361647059,0,2.105882353,0.424941177
17096,"Veal, leg (top round), separable lean and fat, cooked, pan-fried, breaded",0.091764706,0.272941176,0.099058824,2.376470588,0.463764706
17097,"Veal, leg (top round), separable lean and fat, cooked, pan-fried, not breaded",0.083529412,0.317529412,0,2.105882353,0.401058824
17098,"Veal, leg (top round), separable lean and fat, cooked, roasted",0.046470588,0.277058824,0,1.6,0.323529412
17100,"Veal, leg (top round), separable lean only, cooked, braised",0.050941176,0.367058824,0,2.035294118,0.418
17101,"Veal, leg (top round), separable lean only, cooked, pan-fried, breaded",0.062705882,0.284117647,0.098352941,2.164705882,0.44517647
17102,"Veal, leg (top round), separable lean only, cooked, pan-fried, not breaded",0.046235294,0.331647059,0,1.835294118,0.377882353
17103,"Veal, leg (top round), separable lean only, cooked, roasted",0.033882353,0.280705882,0,1.505882353,0.314588235
17105,"Veal, loin, separable lean and fat, cooked, braised",0.172117647,0.301882353,0,2.835294118,0.474
17106,"Veal, loin, separable lean and fat, cooked, roasted",0.123176471,0.248,0,2.164705882,0.371176471
17108,"Veal, loin, separable lean only, cooked, braised",0.091529412,0.335647059,0,2.258823529,0.427176471
17109,"Veal, loin, separable lean only, cooked, roasted",0.069411765,0.263176471,0,1.752941176,0.332588236
17111,"Veal, rib, separable lean and fat, cooked, braised",0.125294118,0.324352941,0,2.505882353,0.449647059
17112,"Veal, rib, separable lean and fat, cooked, roasted",0.139647059,0.239647059,0,2.282352941,0.379294118
17114,"Veal, rib, separable lean only, cooked, braised",0.078117647,0.344352941,0,2.176470588,0.422470588
17115,"Veal, rib, separable lean only, cooked, roasted",0.074352941,0.257647059,0,1.764705882,0.332
17117,"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, braised",0.101411765,0.320588235,0,2.282352941,0.422
17118,"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, roasted",0.084235294,0.253176471,0,1.835294118,0.337411765
17120,"Veal, shoulder, whole (arm and blade), separable lean only, cooked, braised",0.060941176,0.336823529,0,1.988235294,0.397764705
17121,"Veal, shoulder, whole (arm and blade), separable lean only, cooked, roasted",0.066235294,0.258117647,0,1.694117647,0.324352941
17123,"Veal, shoulder, arm, separable lean and fat, cooked, braised",0.102352941,0.336352941,0,2.364705882,0.438705882
17124,"Veal, shoulder, arm, separable lean and fat, cooked, roasted",0.082470588,0.254588235,0,1.835294118,0.337058823
17126,"Veal, shoulder, arm, separable lean only, cooked, braised",0.053294118,0.357294118,0,2.011764706,0.410588236
17127,"Veal, shoulder, arm, separable lean only, cooked, roasted",0.058117647,0.261294118,0,1.635294118,0.319411765
17129,"Veal, shoulder, blade, separable lean and fat, cooked, braised",0.100941176,0.312588235,0,2.247058824,0.413529411
17130,"Veal, shoulder, blade, separable lean and fat, cooked, roasted",0.086705882,0.251529412,0,1.858823529,0.338235294
17132,"Veal, shoulder, blade, separable lean only, cooked, braised",0.064823529,0.326588235,0,1.976470588,0.391411764
17133,"Veal, shoulder, blade, separable lean only, cooked, roasted",0.068823529,0.256352941,0,1.705882353,0.32517647
17135,"Veal, sirloin, separable lean and fat, cooked, braised",0.131411765,0.312588235,0,2.517647059,0.444
17136,"Veal, sirloin, separable lean and fat, cooked, roasted",0.104470588,0.251411765,0,2.023529412,0.355882353
17138,"Veal, sirloin, separable lean only, cooked, braised",0.065058824,0.339647059,0,2.035294118,0.404705883
17139,"Veal, sirloin, separable lean only, cooked, roasted",0.062235294,0.263176471,0,1.682352941,0.325411765
17141,"Veal, cubed for stew (leg and shoulder), separable lean only, cooked, braised",0.043058824,0.349411765,0,1.882352941,0.392470589
17143,"Veal, ground, cooked, broiled",0.075647059,0.243764706,0,1.717647059,0.319411765
17148,"Bison, ground, grass-fed, cooked",0.086235294,0.254470588,0,1.788235294,0.340705882
17149,"Bison, ground, grass-fed, raw",0.072117647,0.202352941,0.000470588,1.458823529,0.274941176
17168,"Goat, raw",0.02292769,0.205996473,0,1.093474427,0.228924163
17185,"Lamb, variety meats and by-products, brain, raw",0.085714286,0.104056437,0,1.234567901,0.189770723
17186,"Lamb, variety meats and by-products, brain, cooked, braised",0.101647059,0.125529412,0,1.447058824,0.227176471
17187,"Lamb, variety meats and by-products, brain, cooked, pan-fried",0.221882353,0.169647059,0,2.729411765,0.391529412
17189,"Veal, variety meats and by-products, brain, cooked, braised",0.096352941,0.114823529,0,1.364705882,0.21117647
17190,"Veal, variety meats and by-products, brain, cooked, pan-fried",0.167529412,0.144823529,0,2.129411765,0.312352941
17191,"Lamb, variety meats and by-products, heart, raw",0.056790123,0.164726631,0.002116402,1.234567901,0.223633156
17192,"Lamb, variety meats and by-products, heart, cooked, braised",0.079058824,0.249647059,0.019294118,1.847058824,0.348000001
17194,"Veal, variety meats and by-products, heart, cooked, braised",0.067529412,0.291176471,0.001294118,1.858823529,0.360000001
17195,"Lamb, variety meats and by-products, kidneys, raw",0.02962963,0.157319224,0.008112875,0.952380952,0.195061729
17196,"Lamb, variety meats and by-products, kidneys, cooked, braised",0.036235294,0.236470588,0.009882353,1.364705882,0.282588235
17198,"Veal, variety meats and by-products, kidneys, cooked, braised",0.056588235,0.263176471,0,1.635294118,0.319764706
17199,"Lamb, variety meats and by-products, liver, raw",0.050088183,0.203880071,0.017636684,1.375661376,0.271604938
17200,"Lamb, variety meats and by-products, liver, cooked, braised",0.088117647,0.305647059,0.025294118,2.2,0.419058824
17201,"Lamb, variety meats and by-products, liver, cooked, pan-fried",0.126470588,0.255294118,0.037764706,2.376470588,0.419529412
17203,"Veal, variety meats and by-products, liver, cooked, braised",0.062625,0.28425,0.03775,1.925,0.384625
17204,"Veal, variety meats and by-products, liver, cooked, pan-fried",0.065074627,0.273731343,0.044626866,1.925373134,0.383432836
17205,"Lamb, variety meats and by-products, lungs, raw",0.026102293,0.166843034,0,0.952380952,0.192945327
17206,"Lamb, variety meats and by-products, lungs, cooked, braised",0.030941176,0.198823529,0,1.129411765,0.229764705
17208,"Veal, variety meats and by-products, lungs, cooked, braised",0.026352941,0.187411765,0,1.035294118,0.213764706
17210,"Lamb, variety meats and by-products, pancreas, raw",0.098059965,0.148500882,0,1.51675485,0.246560847
17211,"Lamb, variety meats and by-products, pancreas, cooked, braised",0.151176471,0.228352941,0,2.341176471,0.379529412
17213,"Veal, variety meats and by-products, pancreas, cooked, braised",0.146,0.290941176,0,2.564705882,0.436941176
17214,"Lamb, variety meats and by-products, spleen, raw",0.031040564,0.172134039,0,1.02292769,0.203174603
17215,"Lamb, variety meats and by-products, spleen, cooked, braised",0.047647059,0.264588235,0,1.564705882,0.312235294
17217,"Veal, variety meats and by-products, spleen, cooked, braised",0.028941176,0.240823529,0,1.294117647,0.269764705
17219,"Veal, variety meats and by-products, thymus, cooked, braised",0.031058824,0.226705882,0,1.247058824,0.257764706
17220,"Lamb, variety meats and by-products, tongue, raw",0.171781305,0.15696649,0,2.222222222,0.328747795
17221,"Lamb, variety meats and by-products, tongue, cooked, braised",0.202823529,0.215647059,0,2.752941176,0.418470588
17223,"Veal, variety meats and by-products, tongue, cooked, braised",0.101058824,0.258470588,0,2.023529412,0.359529412
17224,"Lamb, ground, raw",0.234215168,0.165432099,0,2.821869489,0.399647267
17225,"Lamb, ground, cooked, broiled",0.196470588,0.247529412,0,2.835294118,0.444
17226,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.18659612,0.175308642,0,2.433862434,0.361904762
17227,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",0.180117647,0.255058824,0,2.705882353,0.435176471
17230,"Lamb, domestic, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.144268078,0.184832451,0,2.081128748,0.329100529
17231,"Lamb, domestic, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.144235294,0.262,0,2.423529412,0.406235294
17232,"Lamb, domestic, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.114991182,0.189770723,0,1.834215168,0.304761905
17233,"Lamb, domestic, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.114,0.267294118,0,2.164705882,0.381294118
17234,"Lamb, domestic, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.208112875,0.172134039,0,2.610229277,0.380246914
17235,"Lamb, domestic, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.196705882,0.249529412,0,2.835294118,0.446235294
17236,"Lamb, domestic, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.227513228,0.171781305,0,2.78659612,0.399294533
17237,"Lamb, domestic, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0.206117647,0.260588235,0,2.964705882,0.466705882
17238,"Lamb, domestic, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.211176471,0.232705882,0,2.894117647,0.443882353
17239,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.307231041,0.15308642,0,3.421516755,0.460317461
17240,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0.268235294,0.230588235,0,3.4,0.498823529
17241,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.275294118,0.218235294,0,3.411764706,0.493529412
17242,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.189770723,0.170723104,0,2.433862434,0.360493827
17243,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",0.235647059,0.294588235,0,3.376470588,0.530235294
17244,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0.183882353,0.238352941,0,2.682352941,0.422235294
17245,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.190823529,0.227058824,0,2.694117647,0.417882353
17246,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.189417989,0.171781305,0,2.433862434,0.361199294
17247,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",0.226470588,0.310941176,0,3.364705882,0.537411764
17248,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",0.180470588,0.249058824,0,2.694117647,0.429529412
17249,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, roasted",0.187529412,0.229294118,0,2.670588235,0.41682353
17250,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.189770723,0.170017637,0,2.433862434,0.35978836
17251,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",0.238823529,0.289176471,0,3.388235294,0.528
17252,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0.184941176,0.234823529,0,2.670588235,0.419764705
17253,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.191882353,0.226235294,0,2.705882353,0.418117647
17270,"Veal, breast, separable fat, cooked",0.533333333,0.09382716,0,5.220458554,0.627160493
17272,"Veal, breast, whole, boneless, separable lean and fat, cooked, braised",0.167647059,0.269647059,0,2.658823529,0.437294118
17273,"Veal, breast, plate half, boneless, separable lean and fat, cooked, braised",0.189529412,0.259294118,0,2.823529412,0.44882353
17274,"Veal, breast, point half, boneless, separable lean and fat, cooked, braised",0.141647059,0.282352941,0,2.482352941,0.424
17275,"Veal, breast, whole, boneless, separable lean only, cooked, braised",0.098,0.303176471,0,2.176470588,0.401176471
17277,"Veal, shank (fore and hind), separable lean and fat, cooked, braised",0.062,0.315411765,0,1.905882353,0.377411765
17279,"Veal, shank (fore and hind), separable lean only, cooked, braised",0.043294118,0.322235294,0,1.764705882,0.365529412
17352,"Veal, Australian, shank, hind, bone-in, separable lean and fat",0.072,0.197764706,0,1.435294118,0.269764706
17424,"Veal, ground, cooked, pan-fried",0.117764706,0.258352941,0.015058824,2.152941176,0.391176471
17425,"Veal, leg, top round, cap off, cutlet, boneless, cooked, grilled",0.026352941,0.318941176,0,1.505882353,0.345294117
17427,"Veal, loin, chop, separable lean only, cooked, grilled",0.044352941,0.297529412,0.000705882,1.588235294,0.342588235
